Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-VLDL-TG%,1.17 [1.10-1.25],0.446,,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-VLDL-TG%,1.17 [1.10-1.24],0.028,*,Triglycerides to Total-Lipids in Medium VLDL percentage
S-VLDL-TG%,1.16 [1.09-1.23],0.231,,Triglycerides to Total-Lipids in Small VLDL percentage
IDL-TG%,1.14 [1.08-1.21],0.911,,Triglycerides to Total-Lipids in IDL percentage
Leu,1.04 [0.99-1.10],1.000,,Leucine
M-VLDL-CE%,0.87 [0.82-0.91],0.011,*,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,0.86 [0.82-0.91],0.020,*,Free Cholesterol to Total-Lipids in Medium VLDL percentage
S-VLDL-FC%,0.86 [0.81-0.91],0.031,*,Free Cholesterol to Total-Lipids in Small VLDL percentage
M-VLDL-C%,0.86 [0.82-0.91],0.009,**,Cholesterol to Total-Lipids in Medium VLDL percentage
XL-VLDL-C%,0.85 [0.80-0.90],0.031,*,Cholesterol to Total-Lipids in Very Large VLDL percentage
XL-VLDL-CE%,0.85 [0.80-0.90],0.019,*,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
