Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.53 [1.29-1.82],0.341,,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.50 [1.27-1.78],0.455,,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.49 [1.26-1.77],0.537,,Triglycerides to Total-Lipids in Large LDL percentage
Ala,1.18 [0.99-1.40],1.000,,Alanine
Gln,1.12 [0.94-1.34],1.000,,Glutamine
VLDL-C,0.90 [0.75-1.07],1.000,,VLDL Cholesterol
M-LDL-FC%,0.81 [0.69-0.95],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-CE,0.77 [0.64-0.93],1.000,,Cholesteryl Esters in HDL
IDL-C%,0.69 [0.59-0.80],0.284,,Cholesterol to Total-Lipids in IDL percentage
IDL-CE%,0.68 [0.58-0.79],0.132,,Cholesteryl Esters to Total-Lipids in IDL percentage
