Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.33 [1.19-1.49],0.118,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-TG%,1.20 [1.09-1.33],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Leu,1.14 [1.03-1.26],1.000,,Leucine
Total-BCAA,1.12 [1.01-1.25],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,1.10 [0.98-1.22],1.000,,Valine
LDL-CE,0.95 [0.86-1.06],1.000,,Cholesteryl Esters in LDL
Total-CE,0.90 [0.81-1.00],1.000,,Total-Esterified Cholesterol
DHA%,0.86 [0.77-0.96],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
M-LDL-FC%,0.80 [0.72-0.88],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
PUFA/MUFA,0.76 [0.68-0.85],0.357,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
