Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-PL%,1.36 [1.19-1.55],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
L-VLDL-PL%,1.23 [1.04-1.44],1.000,,Phospholipids to Total-Lipids in Large VLDL percentage
M-HDL-TG%,1.22 [1.06-1.41],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
M-LDL-PL%,1.02 [0.89-1.17],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
ApoB/ApoA1,1.01 [0.88-1.16],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
Remnant-C,0.86 [0.75-0.98],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
M-HDL-FC%,0.74 [0.65-0.84],0.824,,Free Cholesterol to Total-Lipids in Medium HDL percentage
L-LDL-C%,0.74 [0.65-0.83],0.310,,Cholesterol to Total-Lipids in Large LDL percentage
IDL-CE%,0.74 [0.65-0.83],0.184,,Cholesteryl Esters to Total-Lipids in IDL percentage
LA%,0.73 [0.64-0.83],0.746,,Linoleic Acid to Total-Fatty Acids percentage
