Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
PUFA,1.07 [0.93-1.23],1.000,,Polyunsaturated Fatty Acids
Unsaturation,1.05 [0.91-1.21],1.000,,Degree of Unsaturation
Total-FA,1.05 [0.91-1.20],1.000,,Total-Fatty Acids
SFA,1.04 [0.91-1.20],1.000,,Saturated Fatty Acids
M-LDL-FC%,1.00 [0.87-1.16],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
ApoB,0.97 [0.85-1.11],1.000,,Apolipoprotein B
M-VLDL-TG%,0.96 [0.84-1.11],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
ApoB/ApoA1,0.88 [0.76-1.01],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
Val,0.84 [0.72-0.98],1.000,,Valine
Creatinine,0.66 [0.57-0.77],0.028,*,Creatinine
