Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.51 [1.39-1.64],2.648e-17,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-PL%,1.49 [1.37-1.62],1.279e-14,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.49 [1.37-1.61],6.089e-17,***,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-TG%,1.47 [1.35-1.60],2.383e-14,***,Triglycerides to Total-Lipids in IDL percentage
IDL-PL%,1.45 [1.33-1.58],1.188e-11,***,Phospholipids to Total-Lipids in IDL percentage
S-LDL-PL%,1.33 [1.22-1.45],1.010e-05,***,Phospholipids to Total-Lipids in Small LDL percentage
XS-VLDL-TG%,1.33 [1.22-1.45],2.877e-05,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-VLDL-TG%,1.31 [1.19-1.43],0.002,**,Triglycerides to Total-Lipids in Small VLDL percentage
S-LDL-TG%,1.29 [1.19-1.40],7.639e-04,***,Triglycerides to Total-Lipids in Small LDL percentage
S-VLDL-C%,0.81 [0.74-0.87],0.044,*,Cholesterol to Total-Lipids in Small VLDL percentage
M-VLDL-FC%,0.80 [0.74-0.87],0.013,*,Free Cholesterol to Total-Lipids in Medium VLDL percentage
Total-FA,0.79 [0.73-0.86],0.032,*,Total-Fatty Acids
M-HDL-FC%,0.79 [0.72-0.85],0.002,**,Free Cholesterol to Total-Lipids in Medium HDL percentage
Albumin,0.79 [0.72-0.85],0.001,**,Albumin
S-VLDL-C,0.79 [0.72-0.86],0.031,*,Cholesterol in Small VLDL
L-LDL-CE%,0.78 [0.72-0.85],6.725e-04,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
S-HDL-PL,0.78 [0.72-0.85],0.009,**,Phospholipids in Small HDL
L-LDL-FC%,0.78 [0.72-0.85],2.164e-04,***,Free Cholesterol to Total-Lipids in Large LDL percentage
XS-VLDL-CE,0.78 [0.71-0.85],0.005,**,Cholesteryl Esters in Very Small VLDL
S-VLDL-PL,0.78 [0.71-0.85],0.012,*,Phospholipids in Small VLDL
VLDL-C,0.77 [0.71-0.84],0.001,**,VLDL Cholesterol
LA%,0.77 [0.70-0.84],2.047e-04,***,Linoleic Acid to Total-Fatty Acids percentage
XL-HDL-CE%,0.76 [0.70-0.83],1.843e-05,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
PC,0.76 [0.70-0.83],7.451e-05,***,Phosphatidylcholines
Phosphoglyc,0.76 [0.70-0.83],5.303e-05,***,Phosphoglycerides
VLDL-CE,0.76 [0.70-0.83],2.972e-04,***,Cholesteryl Esters in VLDL
S-HDL-L,0.76 [0.70-0.83],1.109e-04,***,Total-Lipids in Small HDL
M-VLDL-L,0.76 [0.69-0.83],2.601e-04,***,Total-Lipids in Medium VLDL
M-LDL-CE%,0.76 [0.70-0.82],2.576e-05,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
S-HDL-FC,0.76 [0.69-0.82],8.513e-05,***,Free Cholesterol in Small HDL
HDL-P,0.75 [0.69-0.82],9.631e-05,***,Concentration of HDL Particles
L-LDL-P,0.75 [0.69-0.82],1.206e-04,***,Concentration of Large LDL Particles
S-LDL-CE%,0.75 [0.69-0.81],2.398e-06,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
XS-VLDL-C%,0.75 [0.69-0.81],5.378e-08,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-CE%,0.75 [0.69-0.81],2.303e-08,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
S-VLDL-FC,0.75 [0.68-0.82],6.211e-05,***,Free Cholesterol in Small VLDL
M-VLDL-PL,0.75 [0.68-0.82],4.899e-05,***,Phospholipids in Medium VLDL
Cholines,0.74 [0.69-0.81],1.068e-06,***,Total-Cholines
M-VLDL-P,0.74 [0.68-0.82],8.384e-05,***,Concentration of Medium VLDL Particles
S-VLDL-FC%,0.74 [0.69-0.81],1.242e-07,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
S-LDL-PL,0.74 [0.68-0.81],8.103e-06,***,Phospholipids in Small LDL
SM,0.74 [0.68-0.81],1.280e-06,***,Sphingomyelins
IDL-PL,0.74 [0.68-0.81],1.900e-06,***,Phospholipids in IDL
Total-PL,0.74 [0.68-0.80],8.735e-08,***,Total-Phospholipids in Lipoprotein Particles
S-VLDL-PL%,0.73 [0.68-0.80],2.157e-07,***,Phospholipids to Total-Lipids in Small VLDL percentage
S-LDL-P,0.73 [0.67-0.80],5.952e-06,***,Concentration of Small LDL Particles
M-VLDL-FC,0.73 [0.67-0.80],3.348e-06,***,Free Cholesterol in Medium VLDL
LDL-P,0.73 [0.66-0.80],1.491e-06,***,Concentration of LDL Particles
