Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.17 [1.02-1.34],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-TG%,1.07 [0.94-1.22],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
HDL-CE,1.07 [0.93-1.22],1.000,,Cholesteryl Esters in HDL
Total-CE,1.01 [0.89-1.16],1.000,,Total-Esterified Cholesterol
LDL-CE,1.01 [0.88-1.15],1.000,,Cholesteryl Esters in LDL
LDL-C,1.00 [0.88-1.14],1.000,,LDL Cholesterol
Non-HDL-C,0.99 [0.87-1.13],1.000,,Total-Cholesterol Minus HDL-C
Remnant-C,0.98 [0.86-1.12],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Clinical LDL-C,0.98 [0.86-1.11],1.000,,Clinical LDL Cholesterol
M-LDL-FC%,0.95 [0.83-1.09],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
