Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-VLDL-TG%,1.20 [1.11-1.29],0.309,,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-VLDL-TG%,1.17 [1.10-1.25],0.265,,Triglycerides to Total-Lipids in Medium VLDL percentage
MUFA%,1.17 [1.10-1.26],0.899,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Gln,1.02 [0.96-1.09],1.000,,Glutamine
His,1.01 [0.94-1.07],1.000,,Histidine
DHA%,0.85 [0.79-0.90],0.143,,Docosahexaenoic Acid to Total-Fatty Acids percentage
DHA,0.84 [0.79-0.90],0.112,,Docosahexaenoic Acid
XL-VLDL-CE%,0.84 [0.79-0.90],0.096,,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
XL-VLDL-C%,0.84 [0.78-0.90],0.111,,Cholesterol to Total-Lipids in Very Large VLDL percentage
Unsaturation,0.83 [0.78-0.89],0.009,**,Degree of Unsaturation
