Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
HDL-FC,1.33 [1.10-1.61],1.000,,Free Cholesterol in HDL
Unsaturation,1.19 [0.98-1.45],1.000,,Degree of Unsaturation
M-LDL-FC%,1.16 [0.96-1.41],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
DHA,1.06 [0.86-1.30],1.000,,Docosahexaenoic Acid
SFA%,1.02 [0.85-1.21],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
M-VLDL-FC%,0.95 [0.78-1.16],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
Tyr,0.92 [0.76-1.12],1.000,,Tyrosine
Ile,0.86 [0.71-1.05],1.000,,Isoleucine
Leu,0.81 [0.67-0.98],1.000,,Leucine
Creatinine,0.45 [0.36-0.55],1.104e-07,***,Creatinine
