Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
ApoB/ApoA1,1.08 [0.93-1.27],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
His,1.08 [0.93-1.26],1.000,,Histidine
M-LDL-PL%,1.04 [0.88-1.22],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Tyr,1.02 [0.87-1.19],1.000,,Tyrosine
Phe,1.02 [0.87-1.19],1.000,,Phenylalanine
M-LDL-FC%,0.97 [0.83-1.13],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Total-CE,0.93 [0.80-1.08],1.000,,Total-Esterified Cholesterol
DHA%,0.92 [0.78-1.08],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
PUFA/MUFA,0.90 [0.76-1.06],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Omega-3%,0.90 [0.76-1.05],1.000,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
