Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.18 [1.01-1.39],1.000,,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.18 [1.01-1.38],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-PL%,1.18 [1.00-1.38],1.000,,Phospholipids to Total-Lipids in IDL percentage
TG/PG,1.03 [0.87-1.21],1.000,,Triglycerides to Phosphoglycerides ratio
IDL-FC%,1.01 [0.86-1.18],1.000,,Free Cholesterol to Total-Lipids in IDL percentage
M-LDL-FC%,0.94 [0.80-1.10],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-CE,0.93 [0.78-1.10],1.000,,Cholesteryl Esters in HDL
VLDL-C,0.92 [0.78-1.08],1.000,,VLDL Cholesterol
Total-C,0.87 [0.75-1.02],1.000,,Total-Cholesterol
LDL-CE,0.87 [0.74-1.02],1.000,,Cholesteryl Esters in LDL
