Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Total-C,1.10 [0.97-1.26],1.000,,Total-Cholesterol
Remnant-C,1.07 [0.95-1.22],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
HDL-CE,1.07 [0.94-1.22],1.000,,Cholesteryl Esters in HDL
VLDL-C,1.05 [0.92-1.19],1.000,,VLDL Cholesterol
M-LDL-FC%,1.04 [0.91-1.19],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-HDL-CE%,1.00 [0.88-1.14],1.000,,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
L-VLDL-TG%,0.99 [0.87-1.12],1.000,,Triglycerides to Total-Lipids in Large VLDL percentage
L-VLDL-FC%,0.99 [0.87-1.12],1.000,,Free Cholesterol to Total-Lipids in Large VLDL percentage
L-LDL-TG%,0.98 [0.86-1.12],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-PL%,0.93 [0.82-1.06],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
