Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.28 [1.08-1.52],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
HDL-FC,1.08 [0.90-1.31],1.000,,Free Cholesterol in HDL
SFA,1.08 [0.90-1.29],1.000,,Saturated Fatty Acids
Citrate,1.08 [0.90-1.29],1.000,,Citrate
Total-FA,1.06 [0.89-1.27],1.000,,Total-Fatty Acids
VLDL-C,0.97 [0.80-1.16],1.000,,VLDL Cholesterol
Total-C,0.94 [0.78-1.13],1.000,,Total-Cholesterol
LDL-CE,0.93 [0.78-1.11],1.000,,Cholesteryl Esters in LDL
Remnant-C,0.91 [0.76-1.09],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
M-LDL-FC%,0.89 [0.75-1.06],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
