Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-PL%,1.88 [1.44-2.46],0.753,,Phospholipids to Total-Lipids in Very Large HDL percentage
M-LDL-FC%,1.49 [1.19-1.87],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Pyruvate,1.13 [0.95-1.35],1.000,,Pyruvate
Citrate,1.08 [0.89-1.31],1.000,,Citrate
Glu,1.04 [0.86-1.26],1.000,,Glucose
VLDL-size,0.57 [0.47-0.70],0.003,**,Average Diameter for VLDL Particles
Total-BCAA,0.56 [0.46-0.70],0.048,*,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
TG/PG,0.55 [0.44-0.69],0.031,*,Triglycerides to Phosphoglycerides ratio
XL-HDL-TG%,0.55 [0.44-0.69],0.019,*,Triglycerides to Total-Lipids in Very Large HDL percentage
Creatinine,0.43 [0.35-0.54],8.649e-08,***,Creatinine
