Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
ApoB,1.03 [0.90-1.18],1.000,,Apolipoprotein B
M-LDL-TG%,1.02 [0.89-1.16],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Non-HDL-C,1.02 [0.89-1.16],1.000,,Total-Cholesterol Minus HDL-C
Clinical LDL-C,1.01 [0.89-1.16],1.000,,Clinical LDL Cholesterol
LDL-C,1.01 [0.88-1.15],1.000,,LDL Cholesterol
Total-CE,1.00 [0.88-1.14],1.000,,Total-Esterified Cholesterol
M-LDL-FC%,0.99 [0.87-1.14],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
SFA%,0.96 [0.84-1.10],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
Omega-6/Omega-3,0.94 [0.82-1.08],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Albumin,0.90 [0.79-1.03],1.000,,Albumin
