Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-PL%,2.07 [1.53-2.81],0.651,,Phospholipids to Total-Lipids in Very Large HDL percentage
XS-VLDL-PL%,1.66 [1.38-2.00],0.014,*,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-PL%,1.61 [1.33-1.95],0.236,,Phospholipids to Total-Lipids in IDL percentage
Phe,1.16 [0.97-1.39],1.000,,Phenylalanine
Omega-6/Omega-3,1.15 [0.95-1.38],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
L-LDL-CE%,0.59 [0.50-0.70],1.065e-04,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
S-HDL-L,0.58 [0.48-0.70],0.003,**,Total-Lipids in Small HDL
Albumin,0.55 [0.47-0.63],6.520e-11,***,Albumin
S-HDL-C,0.53 [0.44-0.64],9.862e-06,***,Cholesterol in Small HDL
S-HDL-P,0.52 [0.43-0.64],2.340e-05,***,Concentration of Small HDL Particles
S-HDL-CE,0.52 [0.43-0.62],1.716e-06,***,Cholesteryl Esters in Small HDL
