Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.18 [1.04-1.34],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Ile,1.08 [0.95-1.23],1.000,,Isoleucine
Leu,1.08 [0.95-1.23],1.000,,Leucine
Total-BCAA,1.08 [0.94-1.23],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Tyr,1.06 [0.93-1.21],1.000,,Tyrosine
VLDL-C,1.00 [0.87-1.13],1.000,,VLDL Cholesterol
LDL-CE,0.92 [0.81-1.05],1.000,,Cholesteryl Esters in LDL
Total-CE,0.89 [0.79-1.02],1.000,,Total-Esterified Cholesterol
HDL-CE,0.89 [0.77-1.02],1.000,,Cholesteryl Esters in HDL
M-LDL-FC%,0.84 [0.74-0.95],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
