Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
TG/PG,1.13 [1.00-1.27],1.000,,Triglycerides to Phosphoglycerides ratio
XXL-VLDL-PL,1.10 [0.98-1.23],1.000,,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-TG,1.10 [0.98-1.23],1.000,,Triglycerides in Chylomicrons and Extremely Large VLDL
IDL-TG%,1.08 [0.96-1.21],1.000,,Triglycerides to Total-Lipids in IDL percentage
M-LDL-PL%,1.06 [0.95-1.19],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-FC%,0.96 [0.85-1.08],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
VLDL-C,0.94 [0.84-1.06],1.000,,VLDL Cholesterol
LDL-CE,0.89 [0.79-0.99],1.000,,Cholesteryl Esters in LDL
Total-C,0.85 [0.76-0.95],1.000,,Total-Cholesterol
HDL-CE,0.80 [0.71-0.90],1.000,,Cholesteryl Esters in HDL
