Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-TG%,1.35 [1.19-1.53],0.684,,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.34 [1.19-1.52],0.344,,Triglycerides to Total-Lipids in IDL percentage
Gly,1.34 [1.19-1.51],0.154,,Glycine
M-LDL-TG%,1.33 [1.19-1.50],0.351,,Triglycerides to Total-Lipids in Medium LDL percentage
L-LDL-TG%,1.33 [1.18-1.50],0.806,,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-FC%,0.86 [0.77-0.97],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Leu,0.85 [0.75-0.98],1.000,,Leucine
Total-BCAA,0.82 [0.71-0.94],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,0.77 [0.67-0.88],1.000,,Valine
Citrate,0.63 [0.54-0.72],1.854e-05,***,Citrate
