Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Omega-6/Omega-3,1.03 [0.94-1.14],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Val,1.03 [0.93-1.14],1.000,,Valine
ApoB/ApoA1,1.03 [0.94-1.14],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
M-LDL-PL%,1.02 [0.93-1.13],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Total-BCAA,1.01 [0.91-1.12],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
VLDL-C,1.00 [0.91-1.10],1.000,,VLDL Cholesterol
Remnant-C,0.95 [0.86-1.04],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
M-LDL-FC%,0.94 [0.85-1.03],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Total-C,0.91 [0.83-1.00],1.000,,Total-Cholesterol
HDL-CE,0.87 [0.78-0.96],1.000,,Cholesteryl Esters in HDL
