Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,1.72 [1.54-1.91],5.143e-18,***,Creatinine
XS-VLDL-TG%,1.69 [1.49-1.93],3.406e-10,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.69 [1.50-1.91],5.367e-12,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.61 [1.43-1.82],1.675e-09,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-PL%,1.61 [1.42-1.83],4.723e-08,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.55 [1.38-1.74],9.978e-08,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-VLDL-TG%,1.54 [1.34-1.78],2.789e-04,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,1.54 [1.34-1.77],1.078e-04,***,Triglycerides to Total-Lipids in Medium VLDL percentage
IDL-PL%,1.52 [1.34-1.73],5.344e-05,***,Phospholipids to Total-Lipids in IDL percentage
S-LDL-TG%,1.42 [1.25-1.60],0.008,**,Triglycerides to Total-Lipids in Small LDL percentage
L-HDL-FC%,0.76 [0.69-0.84],0.020,*,Free Cholesterol to Total-Lipids in Large HDL percentage
M-VLDL-CE%,0.74 [0.67-0.81],8.321e-05,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
S-VLDL-C%,0.71 [0.63-0.80],0.003,**,Cholesterol to Total-Lipids in Small VLDL percentage
M-VLDL-C%,0.71 [0.64-0.79],3.290e-05,***,Cholesterol to Total-Lipids in Medium VLDL percentage
ApoB,0.70 [0.61-0.80],0.015,*,Apolipoprotein B
L-LDL-P,0.69 [0.60-0.80],0.049,*,Concentration of Large LDL Particles
S-LDL-FC,0.69 [0.60-0.79],0.010,*,Free Cholesterol in Small LDL
M-HDL-C,0.69 [0.60-0.79],0.036,*,Cholesterol in Medium HDL
M-VLDL-FC%,0.69 [0.61-0.77],1.237e-05,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-PL%,0.69 [0.62-0.77],6.934e-06,***,Phospholipids to Total-Lipids in Medium VLDL percentage
S-LDL-C%,0.69 [0.62-0.77],6.690e-06,***,Cholesterol to Total-Lipids in Small LDL percentage
LDL-CE,0.69 [0.60-0.78],0.001,**,Cholesteryl Esters in LDL
M-LDL-C%,0.68 [0.62-0.76],2.366e-07,***,Cholesterol to Total-Lipids in Medium LDL percentage
LDL-L,0.68 [0.60-0.77],4.256e-04,***,Total-Lipids in LDL
