Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.23 [1.15-1.31],7.786e-04,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.22 [1.14-1.30],0.003,**,Triglycerides to Total-Lipids in IDL percentage
GlycA,1.21 [1.12-1.30],0.076,,Glycoprotein Acetyls
M-LDL-TG%,1.21 [1.13-1.29],0.010,**,Triglycerides to Total-Lipids in Medium LDL percentage
S-LDL-TG%,1.19 [1.11-1.28],0.126,,Triglycerides to Total-Lipids in Small LDL percentage
IDL-CE%,0.85 [0.79-0.90],0.084,,Cholesteryl Esters to Total-Lipids in IDL percentage
IDL-C%,0.84 [0.79-0.90],0.027,*,Cholesterol to Total-Lipids in IDL percentage
L-LDL-C%,0.83 [0.78-0.89],0.011,*,Cholesterol to Total-Lipids in Large LDL percentage
S-VLDL-PL%,0.83 [0.78-0.89],0.035,*,Phospholipids to Total-Lipids in Small VLDL percentage
S-HDL-C%,0.83 [0.77-0.89],0.013,*,Cholesterol to Total-Lipids in Small HDL percentage
