Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.53 [1.30-1.81],0.062,,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.50 [1.28-1.75],0.117,,Triglycerides to Total-Lipids in IDL percentage
L-HDL-PL%,1.37 [1.17-1.61],1.000,,Phospholipids to Total-Lipids in Large HDL percentage
L-HDL-TG%,1.14 [0.96-1.34],1.000,,Triglycerides to Total-Lipids in Large HDL percentage
M-LDL-PL%,1.01 [0.86-1.19],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
XS-VLDL-CE%,0.67 [0.58-0.78],0.019,*,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
S-LDL-C%,0.67 [0.58-0.78],0.014,*,Cholesterol to Total-Lipids in Small LDL percentage
IDL-C%,0.67 [0.58-0.77],0.005,**,Cholesterol to Total-Lipids in IDL percentage
IDL-CE%,0.66 [0.57-0.77],0.005,**,Cholesteryl Esters to Total-Lipids in IDL percentage
M-HDL-FC%,0.66 [0.57-0.77],0.007,**,Free Cholesterol to Total-Lipids in Medium HDL percentage
Clinical LDL-C,0.66 [0.56-0.77],0.033,*,Clinical LDL Cholesterol
Total-PL,0.65 [0.56-0.76],0.032,*,Total-Phospholipids in Lipoprotein Particles
L-LDL-L,0.65 [0.55-0.76],0.041,*,Total-Lipids in Large LDL
LA,0.65 [0.55-0.76],0.038,*,Linoleic Acid
L-LDL-C,0.64 [0.55-0.76],0.030,*,Cholesterol in Large LDL
Cholines,0.64 [0.55-0.76],0.014,*,Total-Cholines
Total-FC,0.64 [0.54-0.75],0.018,*,Total-Free Cholesterol
PUFA,0.64 [0.54-0.75],0.013,*,Polyunsaturated Fatty Acids
L-LDL-PL,0.64 [0.54-0.76],0.042,*,Phospholipids in Large LDL
LDL-FC,0.64 [0.54-0.75],0.032,*,Free Cholesterol in LDL
Omega-6,0.63 [0.54-0.75],0.009,**,Omega-6 Fatty Acids
Total-C,0.63 [0.54-0.73],8.845e-04,***,Total-Cholesterol
IDL-PL,0.62 [0.53-0.74],0.018,*,Phospholipids in IDL
Total-CE,0.62 [0.53-0.72],4.090e-04,***,Total-Esterified Cholesterol
SM,0.62 [0.52-0.73],0.004,**,Sphingomyelins
IDL-P,0.62 [0.52-0.74],0.034,*,Concentration of IDL Particles
L-LDL-FC,0.61 [0.52-0.73],0.005,**,Free Cholesterol in Large LDL
IDL-L,0.61 [0.52-0.72],5.753e-04,***,Total-Lipids in IDL
IDL-FC,0.60 [0.51-0.72],0.002,**,Free Cholesterol in IDL
IDL-C,0.60 [0.51-0.70],1.180e-04,***,Cholesterol in IDL
IDL-CE,0.59 [0.50-0.70],8.912e-05,***,Cholesteryl Esters in IDL
