Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.12 [0.98-1.27],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
ApoA1,1.07 [0.94-1.22],1.000,,Apolipoprotein A1
HDL-C,1.02 [0.89-1.16],1.000,,HDL Cholesterol
ApoB,1.01 [0.89-1.15],1.000,,Apolipoprotein B
Non-HDL-C,1.00 [0.88-1.14],1.000,,Total-Cholesterol Minus HDL-C
Omega-3%,1.00 [0.87-1.14],1.000,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
DHA%,0.97 [0.85-1.11],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
M-LDL-FC%,0.91 [0.80-1.03],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
PUFA/MUFA,0.86 [0.75-0.98],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
LA%,0.82 [0.72-0.93],1.000,,Linoleic Acid to Total-Fatty Acids percentage
