Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-FC%,1.23 [1.01-1.50],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
PUFA%,1.12 [0.92-1.36],1.000,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Unsaturation,1.09 [0.90-1.32],1.000,,Degree of Unsaturation
DHA,1.05 [0.87-1.27],1.000,,Docosahexaenoic Acid
SFA%,1.01 [0.84-1.21],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
Non-HDL-C,1.00 [0.83-1.19],1.000,,Total-Cholesterol Minus HDL-C
LDL-CE,1.00 [0.83-1.19],1.000,,Cholesteryl Esters in LDL
Remnant-C,0.98 [0.82-1.18],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
VLDL-C,0.91 [0.76-1.10],1.000,,VLDL Cholesterol
M-LDL-TG%,0.89 [0.74-1.08],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
