Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-FC%,1.34 [1.27-1.41],5.330e-22,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
TG/PG,1.25 [1.18-1.32],1.795e-10,***,Triglycerides to Phosphoglycerides ratio
M-HDL-PL%,1.24 [1.18-1.31],1.379e-10,***,Phospholipids to Total-Lipids in Medium HDL percentage
M-VLDL-TG%,1.23 [1.17-1.30],9.260e-09,***,Triglycerides to Total-Lipids in Medium VLDL percentage
VLDL-size,1.23 [1.17-1.30],3.581e-08,***,Average Diameter for VLDL Particles
XS-VLDL-PL%,1.22 [1.16-1.29],7.406e-08,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
Creatinine,1.22 [1.16-1.28],2.923e-09,***,Creatinine
XS-VLDL-TG%,1.19 [1.13-1.26],2.758e-05,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XL-VLDL-TG%,1.18 [1.11-1.26],0.009,**,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-VLDL-TG%,1.17 [1.11-1.24],0.002,**,Triglycerides to Total-Lipids in Small VLDL percentage
S-HDL-TG%,1.17 [1.11-1.24],0.008,**,Triglycerides to Total-Lipids in Small HDL percentage
XL-HDL-C%,1.16 [1.10-1.22],0.007,**,Cholesterol to Total-Lipids in Very Large HDL percentage
L-HDL-TG%,1.16 [1.09-1.22],0.046,*,Triglycerides to Total-Lipids in Large HDL percentage
IDL-TG%,1.15 [1.09-1.21],0.031,*,Triglycerides to Total-Lipids in IDL percentage
IDL-C%,0.88 [0.83-0.92],0.046,*,Cholesterol to Total-Lipids in IDL percentage
ApoB,0.87 [0.82-0.91],0.023,*,Apolipoprotein B
L-LDL-P,0.87 [0.82-0.91],0.031,*,Concentration of Large LDL Particles
L-LDL-FC%,0.86 [0.82-0.91],0.005,**,Free Cholesterol to Total-Lipids in Large LDL percentage
L-HDL-C%,0.86 [0.82-0.91],0.002,**,Cholesterol to Total-Lipids in Large HDL percentage
XL-HDL-PL%,0.86 [0.82-0.91],4.066e-04,***,Phospholipids to Total-Lipids in Very Large HDL percentage
S-VLDL-C%,0.86 [0.82-0.91],0.003,**,Cholesterol to Total-Lipids in Small VLDL percentage
M-VLDL-C,0.86 [0.82-0.91],0.006,**,Cholesterol in Medium VLDL
S-LDL-C%,0.86 [0.82-0.90],7.000e-04,***,Cholesterol to Total-Lipids in Small LDL percentage
S-HDL-PL%,0.86 [0.81-0.91],0.007,**,Phospholipids to Total-Lipids in Small HDL percentage
XL-VLDL-FC%,0.86 [0.81-0.91],0.019,*,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
M-LDL-FC,0.86 [0.81-0.90],0.002,**,Free Cholesterol in Medium LDL
M-HDL-C%,0.85 [0.81-0.90],4.282e-04,***,Cholesterol to Total-Lipids in Medium HDL percentage
L-VLDL-C%,0.85 [0.81-0.90],4.985e-04,***,Cholesterol to Total-Lipids in Large VLDL percentage
M-VLDL-CE%,0.85 [0.81-0.89],2.551e-07,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
LDL-PL,0.85 [0.80-0.89],9.286e-05,***,Phospholipids in LDL
LDL-CE,0.84 [0.80-0.89],2.838e-05,***,Cholesteryl Esters in LDL
S-VLDL-FC%,0.84 [0.80-0.89],1.514e-05,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
S-VLDL-PL%,0.84 [0.80-0.89],4.265e-05,***,Phospholipids to Total-Lipids in Small VLDL percentage
SFA,0.84 [0.80-0.89],1.067e-04,***,Saturated Fatty Acids
L-HDL-FC%,0.84 [0.80-0.88],9.521e-08,***,Free Cholesterol to Total-Lipids in Large HDL percentage
LDL-L,0.84 [0.80-0.89],1.045e-05,***,Total-Lipids in LDL
M-VLDL-CE,0.84 [0.80-0.89],2.565e-05,***,Cholesteryl Esters in Medium VLDL
S-HDL-CE,0.84 [0.80-0.88],2.084e-05,***,Cholesteryl Esters in Small HDL
LDL-C,0.84 [0.80-0.88],4.262e-06,***,LDL Cholesterol
Total-FA,0.84 [0.79-0.88],1.837e-05,***,Total-Fatty Acids
Clinical LDL-C,0.84 [0.80-0.88],1.260e-06,***,Clinical LDL Cholesterol
XL-VLDL-CE%,0.84 [0.79-0.88],6.178e-05,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
Non-HDL-C,0.83 [0.79-0.88],6.640e-07,***,Total-Cholesterol Minus HDL-C
XL-VLDL-C%,0.83 [0.79-0.88],7.108e-05,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
XS-VLDL-C%,0.83 [0.79-0.88],1.762e-07,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
M-VLDL-C%,0.83 [0.79-0.87],4.002e-08,***,Cholesterol to Total-Lipids in Medium VLDL percentage
LA,0.83 [0.79-0.88],1.213e-06,***,Linoleic Acid
Remnant-C,0.83 [0.79-0.88],6.098e-07,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Unsaturation,0.83 [0.79-0.88],2.654e-06,***,Degree of Unsaturation
M-VLDL-PL%,0.83 [0.79-0.87],6.271e-09,***,Phospholipids to Total-Lipids in Medium VLDL percentage
XS-VLDL-PL,0.83 [0.78-0.87],1.623e-06,***,Phospholipids in Very Small VLDL
