Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
HDL-CE,1.16 [1.07-1.25],1.000,,Cholesteryl Esters in HDL
Total-C,1.11 [1.03-1.21],1.000,,Total-Cholesterol
Remnant-C,1.08 [0.99-1.16],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
VLDL-C,1.05 [0.97-1.13],1.000,,VLDL Cholesterol
M-LDL-FC%,1.00 [0.93-1.09],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-HDL-CE%,0.98 [0.91-1.07],1.000,,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
L-VLDL-FC%,0.98 [0.90-1.06],1.000,,Free Cholesterol to Total-Lipids in Large VLDL percentage
L-VLDL-TG%,0.97 [0.90-1.05],1.000,,Triglycerides to Total-Lipids in Large VLDL percentage
L-VLDL-PL%,0.97 [0.89-1.05],1.000,,Phospholipids to Total-Lipids in Large VLDL percentage
M-LDL-PL%,0.89 [0.82-0.96],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
