Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.17 [0.98-1.39],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
His,1.09 [0.92-1.30],1.000,,Histidine
Gln,1.07 [0.89-1.28],1.000,,Glutamine
Tyr,1.06 [0.89-1.26],1.000,,Tyrosine
Phe,1.02 [0.85-1.22],1.000,,Phenylalanine
VLDL-CE,0.99 [0.84-1.17],1.000,,Cholesteryl Esters in VLDL
LDL-CE,0.97 [0.82-1.16],1.000,,Cholesteryl Esters in LDL
Total-CE,0.96 [0.81-1.13],1.000,,Total-Esterified Cholesterol
HDL-CE,0.93 [0.78-1.12],1.000,,Cholesteryl Esters in HDL
M-LDL-FC%,0.89 [0.75-1.06],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
