Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.65 [1.37-2.00],0.046,*,Glycoprotein Acetyls
Creatinine,1.58 [1.34-1.86],0.008,**,Creatinine
Phe,1.10 [0.91-1.33],1.000,,Phenylalanine
M-LDL-FC%,1.07 [0.87-1.31],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Gly,1.06 [0.87-1.30],1.000,,Glycine
VLDL-C,0.95 [0.78-1.15],1.000,,VLDL Cholesterol
HDL-CE,0.93 [0.76-1.14],1.000,,Cholesteryl Esters in HDL
Total-C,0.92 [0.76-1.11],1.000,,Total-Cholesterol
M-VLDL-TG%,0.89 [0.73-1.08],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
Albumin,0.65 [0.55-0.77],0.119,,Albumin
