Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.16 [1.03-1.30],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
L-VLDL-FC%,1.14 [1.01-1.29],1.000,,Free Cholesterol to Total-Lipids in Large VLDL percentage
L-VLDL-C%,1.08 [0.96-1.22],1.000,,Cholesterol to Total-Lipids in Large VLDL percentage
L-VLDL-CE%,1.06 [0.93-1.20],1.000,,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
M-LDL-PL%,1.05 [0.93-1.19],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
LA%,0.99 [0.87-1.12],1.000,,Linoleic Acid to Total-Fatty Acids percentage
Omega-3%,0.97 [0.86-1.10],1.000,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
M-LDL-FC%,0.92 [0.81-1.03],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Total-BCAA,0.71 [0.62-0.81],0.143,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Leu,0.67 [0.59-0.78],0.007,**,Leucine
