Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.64 [1.43-1.88],5.929e-07,***,Glycoprotein Acetyls
M-HDL-FC%,1.48 [1.26-1.74],0.296,,Free Cholesterol to Total-Lipids in Medium HDL percentage
HDL-L,1.41 [1.23-1.63],0.370,,Total-Lipids in HDL
SM,1.40 [1.22-1.61],0.373,,Sphingomyelins
HDL-FC,1.40 [1.22-1.60],0.206,,Free Cholesterol in HDL
L-VLDL-FC%,0.99 [0.86-1.14],1.000,,Free Cholesterol to Total-Lipids in Large VLDL percentage
M-LDL-FC%,0.97 [0.84-1.13],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-VLDL-PL%,0.95 [0.82-1.09],1.000,,Phospholipids to Total-Lipids in Large VLDL percentage
XL-HDL-FC%,0.68 [0.58-0.80],0.611,,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Creatinine,0.65 [0.56-0.76],0.024,*,Creatinine
