Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Tyr,1.15 [0.98-1.35],1.000,,Tyrosine
Ile,1.11 [0.95-1.30],1.000,,Isoleucine
Phe,1.07 [0.91-1.26],1.000,,Phenylalanine
Leu,1.05 [0.89-1.23],1.000,,Leucine
M-LDL-PL%,1.04 [0.89-1.23],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
VLDL-C,0.96 [0.82-1.13],1.000,,VLDL Cholesterol
LDL-CE,0.93 [0.79-1.09],1.000,,Cholesteryl Esters in LDL
M-LDL-FC%,0.92 [0.78-1.08],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Total-C,0.92 [0.78-1.07],1.000,,Total-Cholesterol
HDL-CE,0.90 [0.76-1.07],1.000,,Cholesteryl Esters in HDL
