Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.11 [1.04-1.17],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
L-LDL-TG%,1.10 [1.04-1.17],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
L-VLDL-C%,1.04 [0.98-1.10],1.000,,Cholesterol to Total-Lipids in Large VLDL percentage
L-HDL-TG%,1.01 [0.95-1.07],1.000,,Triglycerides to Total-Lipids in Large HDL percentage
L-HDL-CE%,1.00 [0.95-1.06],1.000,,Cholesteryl Esters to Total-Lipids in Large HDL percentage
HDL-C,1.00 [0.94-1.06],1.000,,HDL Cholesterol
M-LDL-FC%,0.98 [0.92-1.03],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Remnant-C,0.93 [0.88-0.98],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,0.91 [0.86-0.96],1.000,,Total-Cholesterol Minus HDL-C
LDL-C,0.90 [0.85-0.95],1.000,,LDL Cholesterol
