Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Leu,1.11 [1.00-1.23],1.000,,Leucine
Tyr,1.11 [1.00-1.23],1.000,,Tyrosine
Total-BCAA,1.10 [0.99-1.22],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Ile,1.05 [0.95-1.17],1.000,,Isoleucine
M-LDL-PL%,1.02 [0.92-1.13],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
VLDL-C,0.92 [0.82-1.02],1.000,,VLDL Cholesterol
M-LDL-FC%,0.91 [0.81-1.01],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Remnant-C,0.87 [0.79-0.97],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
HDL-CE,0.86 [0.77-0.96],1.000,,Cholesteryl Esters in HDL
Total-C,0.85 [0.77-0.95],1.000,,Total-Cholesterol
