Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.17 [1.02-1.33],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-PL%,1.06 [0.93-1.21],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-HDL-PL%,1.05 [0.91-1.20],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
M-HDL-TG%,1.03 [0.90-1.18],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
L-VLDL-TG%,1.01 [0.89-1.15],1.000,,Triglycerides to Total-Lipids in Large VLDL percentage
ApoA1,0.96 [0.84-1.09],1.000,,Apolipoprotein A1
HDL-C,0.96 [0.83-1.10],1.000,,HDL Cholesterol
M-LDL-FC%,0.93 [0.82-1.06],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
ApoB,0.84 [0.74-0.96],1.000,,Apolipoprotein B
Clinical LDL-C,0.83 [0.73-0.94],1.000,,Clinical LDL Cholesterol
