Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
ApoB/ApoA1,1.02 [0.94-1.09],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
ApoB,1.01 [0.94-1.09],1.000,,Apolipoprotein B
LDL-C,1.00 [0.93-1.08],1.000,,LDL Cholesterol
Clinical LDL-C,1.00 [0.93-1.08],1.000,,Clinical LDL Cholesterol
M-LDL-PL%,1.00 [0.93-1.08],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
SFA,1.00 [0.93-1.08],1.000,,Saturated Fatty Acids
PUFA/MUFA,0.99 [0.91-1.07],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
M-LDL-FC%,0.98 [0.91-1.06],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Omega-6/Omega-3,0.98 [0.91-1.06],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
SFA%,0.95 [0.88-1.02],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
