Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.04 [0.86-1.26],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
L-VLDL-CE%,1.01 [0.83-1.22],1.000,,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
L-VLDL-PL%,1.01 [0.83-1.23],1.000,,Phospholipids to Total-Lipids in Large VLDL percentage
L-VLDL-C%,1.00 [0.83-1.21],1.000,,Cholesterol to Total-Lipids in Large VLDL percentage
M-LDL-PL%,1.00 [0.83-1.21],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
LA,0.96 [0.80-1.15],1.000,,Linoleic Acid
M-LDL-FC%,0.95 [0.79-1.15],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
SFA%,0.95 [0.78-1.15],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
PUFA%,0.94 [0.78-1.15],1.000,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
DHA,0.92 [0.75-1.12],1.000,,Docosahexaenoic Acid
