Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-PL%,1.89 [1.49-2.40],0.042,*,Phospholipids to Total-Lipids in Very Large HDL percentage
Gly,1.58 [1.37-1.82],3.983e-05,***,Glycine
L-HDL-L,1.52 [1.29-1.80],0.136,,Total-Lipids in Large HDL
L-HDL-PL,1.51 [1.28-1.77],0.137,,Phospholipids in Large HDL
HDL-size,1.51 [1.29-1.76],0.086,,Average Diameter for HDL Particles
M-LDL-PL%,0.97 [0.82-1.15],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Ile,0.79 [0.66-0.95],1.000,,Isoleucine
XL-HDL-C%,0.65 [0.54-0.78],0.514,,Cholesterol to Total-Lipids in Very Large HDL percentage
XL-HDL-FC%,0.59 [0.49-0.71],0.009,**,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Creatinine,0.48 [0.39-0.58],3.595e-08,***,Creatinine
