Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.18 [1.13-1.23],9.058e-08,***,Glycoprotein Acetyls
S-HDL-PL%,1.12 [1.08-1.17],0.030,*,Phospholipids to Total-Lipids in Small HDL percentage
HDL-size,1.12 [1.07-1.17],0.121,,Average Diameter for HDL Particles
IDL-PL%,1.12 [1.07-1.17],0.023,*,Phospholipids to Total-Lipids in IDL percentage
M-LDL-TG%,1.11 [1.07-1.16],0.142,,Triglycerides to Total-Lipids in Medium LDL percentage
M-LDL-FC%,0.96 [0.91-1.00],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
IDL-C%,0.90 [0.87-0.94],0.037,*,Cholesterol to Total-Lipids in IDL percentage
IDL-CE%,0.89 [0.86-0.93],0.006,**,Cholesteryl Esters to Total-Lipids in IDL percentage
XL-HDL-C%,0.89 [0.85-0.93],0.052,,Cholesterol to Total-Lipids in Very Large HDL percentage
XL-HDL-FC%,0.89 [0.85-0.93],0.048,*,Free Cholesterol to Total-Lipids in Very Large HDL percentage
