Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-PL%,1.08 [0.95-1.24],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
L-VLDL-PL%,1.06 [0.92-1.22],1.000,,Phospholipids to Total-Lipids in Large VLDL percentage
M-HDL-PL%,1.01 [0.88-1.16],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
M-HDL-TG%,1.01 [0.88-1.15],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
M-HDL-CE%,1.01 [0.88-1.15],1.000,,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
M-LDL-FC%,0.98 [0.86-1.12],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-C,0.91 [0.79-1.04],1.000,,HDL Cholesterol
LDL-C,0.91 [0.80-1.03],1.000,,LDL Cholesterol
Non-HDL-C,0.90 [0.79-1.03],1.000,,Total-Cholesterol Minus HDL-C
Clinical LDL-C,0.90 [0.79-1.03],1.000,,Clinical LDL Cholesterol
