Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
ApoB/ApoA1,1.07 [0.89-1.28],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
ApoB,1.06 [0.88-1.27],1.000,,Apolipoprotein B
Clinical LDL-C,1.05 [0.87-1.26],1.000,,Clinical LDL Cholesterol
LDL-C,1.04 [0.87-1.25],1.000,,LDL Cholesterol
M-VLDL-PL%,1.02 [0.84-1.22],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.97 [0.80-1.17],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
PUFA%,0.96 [0.79-1.16],1.000,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
PUFA/MUFA,0.92 [0.76-1.12],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
DHA%,0.72 [0.60-0.87],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
Omega-3%,0.72 [0.59-0.87],1.000,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
