Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.18 [1.11-1.26],0.210,,Phospholipids to Total-Lipids in Very Small VLDL percentage
MUFA%,1.18 [1.10-1.27],0.626,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
ApoB/ApoA1,1.06 [0.99-1.13],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
VLDL-C,1.01 [0.95-1.08],1.000,,VLDL Cholesterol
Ile,1.01 [0.94-1.08],1.000,,Isoleucine
LDL-CE,0.95 [0.89-1.01],1.000,,Cholesteryl Esters in LDL
M-LDL-FC%,0.92 [0.86-0.98],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Total-C,0.92 [0.86-0.98],1.000,,Total-Cholesterol
Total-CE,0.91 [0.86-0.98],1.000,,Total-Esterified Cholesterol
HDL-CE,0.86 [0.80-0.92],1.000,,Cholesteryl Esters in HDL
