Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.10 [1.01-1.20],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
SFA%,1.10 [1.02-1.19],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
MUFA,1.06 [0.98-1.15],1.000,,Monounsaturated Fatty Acids
Omega-6/Omega-3,1.03 [0.95-1.12],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
M-LDL-PL%,1.01 [0.93-1.09],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Remnant-C,0.97 [0.89-1.04],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Total-C,0.96 [0.89-1.03],1.000,,Total-Cholesterol
Non-HDL-C,0.95 [0.88-1.03],1.000,,Total-Cholesterol Minus HDL-C
LDL-C,0.94 [0.87-1.02],1.000,,LDL Cholesterol
M-LDL-FC%,0.92 [0.85-1.00],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
