Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-PL%,1.21 [1.01-1.45],1.000,,Phospholipids to Total-Lipids in IDL percentage
IDL-TG%,1.17 [0.98-1.39],1.000,,Triglycerides to Total-Lipids in IDL percentage
L-HDL-TG%,1.15 [0.96-1.39],1.000,,Triglycerides to Total-Lipids in Large HDL percentage
M-LDL-TG%,1.13 [0.95-1.35],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
L-HDL-PL%,1.06 [0.88-1.27],1.000,,Phospholipids to Total-Lipids in Large HDL percentage
M-LDL-FC%,0.92 [0.77-1.10],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
VLDL-C,0.92 [0.77-1.10],1.000,,VLDL Cholesterol
LDL-CE,0.88 [0.74-1.05],1.000,,Cholesteryl Esters in LDL
Total-CE,0.81 [0.68-0.96],1.000,,Total-Esterified Cholesterol
HDL-CE,0.74 [0.60-0.90],1.000,,Cholesteryl Esters in HDL
