Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
PUFA%,1.02 [0.97-1.08],1.000,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-FC%,1.01 [0.96-1.07],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Omega-6,1.01 [0.96-1.06],1.000,,Omega-6 Fatty Acids
LA,1.00 [0.95-1.06],1.000,,Linoleic Acid
Omega-3,1.00 [0.95-1.06],1.000,,Omega-3 Fatty Acids
LDL-CE,1.00 [0.95-1.05],1.000,,Cholesteryl Esters in LDL
ApoA1,1.00 [0.95-1.05],1.000,,Apolipoprotein A1
M-LDL-PL%,0.97 [0.92-1.02],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Val,0.94 [0.89-0.99],1.000,,Valine
Total-BCAA,0.93 [0.88-0.98],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
