Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Gly,1.52 [1.30-1.78],0.024,*,Glycine
HDL-size,1.52 [1.29-1.80],0.226,,Average Diameter for HDL Particles
HDL-FC,1.35 [1.13-1.61],1.000,,Free Cholesterol in HDL
M-LDL-FC%,1.11 [0.91-1.35],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
SFA%,1.01 [0.84-1.21],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-PL%,0.86 [0.72-1.02],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Total-BCAA,0.71 [0.58-0.86],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Leu,0.71 [0.58-0.86],1.000,,Leucine
XL-HDL-FC%,0.58 [0.47-0.71],0.036,*,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Creatinine,0.53 [0.43-0.66],6.061e-04,***,Creatinine
