Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
HDL-C,1.14 [1.01-1.28],1.000,,HDL Cholesterol
Gly,1.12 [1.00-1.25],1.000,,Glycine
ApoA1,1.12 [0.99-1.26],1.000,,Apolipoprotein A1
M-LDL-PL%,1.07 [0.95-1.20],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-HDL-FC%,1.04 [0.92-1.18],1.000,,Free Cholesterol to Total-Lipids in Medium HDL percentage
M-LDL-FC%,0.99 [0.88-1.12],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Phe,0.96 [0.85-1.08],1.000,,Phenylalanine
Leu,0.71 [0.62-0.81],0.108,,Leucine
Total-BCAA,0.69 [0.60-0.79],0.010,*,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,0.68 [0.60-0.78],0.004,**,Valine
