Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.31 [1.19-1.44],0.010,**,Triglycerides to Total-Lipids in IDL percentage
L-HDL-PL%,1.30 [1.18-1.43],0.017,*,Phospholipids to Total-Lipids in Large HDL percentage
L-LDL-TG%,1.30 [1.18-1.43],0.021,*,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-TG%,1.29 [1.16-1.42],0.152,,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.26 [1.15-1.39],0.311,,Triglycerides to Total-Lipids in Medium LDL percentage
L-HDL-CE%,0.79 [0.73-0.86],0.019,*,Cholesteryl Esters to Total-Lipids in Large HDL percentage
L-HDL-C%,0.78 [0.72-0.85],0.005,**,Cholesterol to Total-Lipids in Large HDL percentage
Omega-6%,0.78 [0.71-0.86],0.043,*,Omega-6 Fatty Acids to Total-Fatty Acids percentage
PUFA%,0.76 [0.70-0.84],0.005,**,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
PUFA/MUFA,0.76 [0.69-0.84],0.033,*,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
LA%,0.75 [0.68-0.82],6.368e-04,***,Linoleic Acid to Total-Fatty Acids percentage
