Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-FC%,1.87 [1.49-2.36],0.025,*,Free Cholesterol to Total-Lipids in Medium HDL percentage
L-HDL-L,1.81 [1.50-2.18],1.373e-04,***,Total-Lipids in Large HDL
L-HDL-PL,1.79 [1.49-2.15],6.280e-05,***,Phospholipids in Large HDL
HDL-L,1.79 [1.47-2.17],9.911e-04,***,Total-Lipids in HDL
HDL-PL,1.77 [1.46-2.14],7.030e-04,***,Phospholipids in HDL
HDL-FC,1.76 [1.47-2.10],1.439e-04,***,Free Cholesterol in HDL
HDL-size,1.74 [1.45-2.09],7.872e-04,***,Average Diameter for HDL Particles
HDL-C,1.74 [1.43-2.11],0.004,**,HDL Cholesterol
L-HDL-C,1.71 [1.43-2.06],0.002,**,Cholesterol in Large HDL
HDL-CE,1.71 [1.40-2.07],0.015,*,Cholesteryl Esters in HDL
L-HDL-FC,1.70 [1.43-2.02],3.254e-04,***,Free Cholesterol in Large HDL
L-HDL-CE,1.69 [1.40-2.03],0.005,**,Cholesteryl Esters in Large HDL
ApoA1,1.68 [1.39-2.04],0.014,*,Apolipoprotein A1
M-HDL-FC,1.68 [1.41-2.01],0.002,**,Free Cholesterol in Medium HDL
L-HDL-P,1.67 [1.41-1.99],5.877e-04,***,Concentration of Large HDL Particles
M-HDL-L,1.66 [1.38-2.01],0.026,*,Total-Lipids in Medium HDL
M-HDL-C,1.65 [1.37-1.99],0.036,*,Cholesterol in Medium HDL
M-HDL-PL,1.64 [1.37-1.97],0.020,*,Phospholipids in Medium HDL
M-HDL-P,1.63 [1.37-1.94],0.011,*,Concentration of Medium HDL Particles
XL-HDL-L,1.60 [1.35-1.91],0.023,*,Total-Lipids in Very Large HDL
XL-HDL-PL,1.60 [1.35-1.90],0.015,*,Phospholipids in Very Large HDL
XL-HDL-P,1.56 [1.32-1.85],0.030,*,Concentration of Very Large HDL Particles
M-LDL-PL%,1.00 [0.82-1.22],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Total-BCAA,0.86 [0.70-1.06],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XL-HDL-C%,0.54 [0.43-0.68],0.037,*,Cholesterol to Total-Lipids in Very Large HDL percentage
Creatinine,0.50 [0.40-0.63],9.924e-04,***,Creatinine
XL-HDL-FC%,0.44 [0.35-0.57],1.051e-05,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
