Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
HDL-CE,1.25 [1.08-1.46],1.000,,Cholesteryl Esters in HDL
Total-CE,1.14 [0.98-1.33],1.000,,Total-Esterified Cholesterol
M-LDL-FC%,1.10 [0.94-1.29],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
LDL-CE,1.05 [0.90-1.21],1.000,,Cholesteryl Esters in LDL
VLDL-C,1.01 [0.87-1.17],1.000,,VLDL Cholesterol
M-LDL-PL%,0.95 [0.82-1.10],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Ile,0.89 [0.76-1.04],1.000,,Isoleucine
Val,0.87 [0.74-1.02],1.000,,Valine
Total-BCAA,0.85 [0.73-1.00],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Leu,0.84 [0.72-0.99],1.000,,Leucine
