Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-TG%,1.34 [1.24-1.46],9.558e-08,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.33 [1.24-1.44],5.811e-08,***,Triglycerides to Total-Lipids in IDL percentage
S-VLDL-TG%,1.33 [1.22-1.45],6.614e-06,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,1.33 [1.22-1.44],4.737e-06,***,Triglycerides to Total-Lipids in Medium VLDL percentage
L-LDL-TG%,1.31 [1.22-1.42],1.110e-06,***,Triglycerides to Total-Lipids in Large LDL percentage
XL-VLDL-TG%,1.30 [1.18-1.44],0.020,*,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-LDL-TG%,1.29 [1.20-1.39],1.091e-05,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,1.24 [1.14-1.34],0.028,*,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-LDL-TG%,1.23 [1.14-1.33],0.030,*,Triglycerides to Total-Lipids in Small LDL percentage
L-HDL-FC%,0.82 [0.77-0.88],0.003,**,Free Cholesterol to Total-Lipids in Large HDL percentage
M-HDL-FC%,0.82 [0.76-0.88],0.050,*,Free Cholesterol to Total-Lipids in Medium HDL percentage
S-VLDL-CE%,0.81 [0.75-0.87],0.010,**,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
Total-L,0.81 [0.75-0.87],0.011,*,Total-Lipids in Lipoprotein Particles
L-VLDL-CE%,0.81 [0.74-0.87],0.035,*,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
PUFA,0.81 [0.75-0.87],0.017,*,Polyunsaturated Fatty Acids
M-VLDL-CE%,0.80 [0.75-0.86],8.937e-06,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
L-LDL-FC%,0.80 [0.75-0.87],0.001,**,Free Cholesterol to Total-Lipids in Large LDL percentage
M-LDL-C%,0.80 [0.75-0.86],2.299e-04,***,Cholesterol to Total-Lipids in Medium LDL percentage
Omega-6,0.80 [0.74-0.87],0.009,**,Omega-6 Fatty Acids
S-LDL-CE,0.80 [0.74-0.87],0.022,*,Cholesteryl Esters in Small LDL
M-LDL-L,0.80 [0.74-0.87],0.008,**,Total-Lipids in Medium LDL
M-LDL-PL,0.80 [0.73-0.87],0.011,*,Phospholipids in Medium LDL
S-LDL-C%,0.80 [0.74-0.86],1.698e-04,***,Cholesterol to Total-Lipids in Small LDL percentage
M-LDL-C,0.80 [0.73-0.86],0.004,**,Cholesterol in Medium LDL
S-LDL-L,0.79 [0.73-0.86],0.004,**,Total-Lipids in Small LDL
XL-VLDL-C%,0.79 [0.73-0.86],0.028,*,Cholesterol to Total-Lipids in Very Large VLDL percentage
S-LDL-PL,0.79 [0.73-0.86],0.003,**,Phospholipids in Small LDL
LA,0.79 [0.73-0.85],6.064e-04,***,Linoleic Acid
LDL-P,0.79 [0.72-0.85],0.003,**,Concentration of LDL Particles
LA%,0.79 [0.73-0.85],4.968e-04,***,Linoleic Acid to Total-Fatty Acids percentage
S-LDL-C,0.79 [0.72-0.85],0.001,**,Cholesterol in Small LDL
M-VLDL-C%,0.78 [0.73-0.84],2.592e-06,***,Cholesterol to Total-Lipids in Medium VLDL percentage
IDL-CE%,0.78 [0.73-0.84],5.980e-06,***,Cholesteryl Esters to Total-Lipids in IDL percentage
XS-VLDL-C,0.78 [0.72-0.85],5.730e-04,***,Cholesterol in Very Small VLDL
S-VLDL-C%,0.78 [0.72-0.84],1.537e-05,***,Cholesterol to Total-Lipids in Small VLDL percentage
L-LDL-P,0.78 [0.72-0.85],9.628e-04,***,Concentration of Large LDL Particles
