Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.09 [1.02-1.18],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
ApoB,1.03 [0.96-1.11],1.000,,Apolipoprotein B
Non-HDL-C,1.02 [0.95-1.10],1.000,,Total-Cholesterol Minus HDL-C
LDL-C,1.02 [0.95-1.10],1.000,,LDL Cholesterol
Clinical LDL-C,1.01 [0.94-1.08],1.000,,Clinical LDL Cholesterol
HDL-C,1.00 [0.93-1.08],1.000,,HDL Cholesterol
HDL-CE,0.99 [0.92-1.07],1.000,,Cholesteryl Esters in HDL
Omega-6/Omega-3,0.93 [0.87-1.01],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
PUFA/MUFA,0.93 [0.86-1.00],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
M-LDL-FC%,0.93 [0.86-1.00],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
