Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Gly,1.38 [1.16-1.64],1.000,,Glycine
ApoA1,1.14 [0.94-1.38],1.000,,Apolipoprotein A1
HDL-C,1.12 [0.93-1.36],1.000,,HDL Cholesterol
M-LDL-PL%,1.10 [0.90-1.33],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Phe,1.01 [0.84-1.23],1.000,,Phenylalanine
M-LDL-FC%,0.99 [0.81-1.20],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
His,0.91 [0.75-1.10],1.000,,Histidine
Tyr,0.84 [0.69-1.04],1.000,,Tyrosine
Ile,0.79 [0.63-0.97],1.000,,Isoleucine
Leu,0.76 [0.61-0.93],1.000,,Leucine
