Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.43 [1.34-1.54],1.283e-18,***,Triglycerides to Total-Lipids in Large LDL percentage
MUFA%,1.42 [1.32-1.53],1.719e-14,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-TG%,1.39 [1.30-1.49],6.828e-16,***,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-TG%,1.38 [1.29-1.48],1.268e-13,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-PL%,1.33 [1.24-1.44],4.989e-09,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
SFA%,1.33 [1.23-1.43],3.875e-09,***,Saturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-PL%,1.32 [1.22-1.41],2.369e-08,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-LDL-TG%,1.29 [1.20-1.39],5.213e-07,***,Triglycerides to Total-Lipids in Small LDL percentage
XS-VLDL-TG%,1.29 [1.19-1.38],9.428e-06,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
Omega-6/Omega-3,1.24 [1.15-1.33],0.003,**,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
IDL-PL%,1.22 [1.13-1.31],0.045,*,Phospholipids to Total-Lipids in IDL percentage
M-LDL-FC%,0.83 [0.78-0.89],0.014,*,Free Cholesterol to Total-Lipids in Medium LDL percentage
S-LDL-FC%,0.83 [0.78-0.88],0.002,**,Free Cholesterol to Total-Lipids in Small LDL percentage
S-LDL-PL,0.82 [0.76-0.88],0.029,*,Phospholipids in Small LDL
Remnant-C,0.81 [0.76-0.88],0.008,**,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
M-HDL-C%,0.81 [0.76-0.87],0.002,**,Cholesterol to Total-Lipids in Medium HDL percentage
XL-HDL-CE%,0.81 [0.76-0.87],0.001,**,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
ApoB,0.81 [0.75-0.88],0.009,**,Apolipoprotein B
XL-VLDL-C%,0.81 [0.75-0.88],0.037,*,Cholesterol to Total-Lipids in Very Large VLDL percentage
S-HDL-C%,0.81 [0.75-0.87],6.819e-04,***,Cholesterol to Total-Lipids in Small HDL percentage
S-LDL-L,0.81 [0.75-0.87],0.005,**,Total-Lipids in Small LDL
S-LDL-CE,0.81 [0.75-0.87],0.006,**,Cholesteryl Esters in Small LDL
IDL-PL,0.81 [0.75-0.87],0.005,**,Phospholipids in IDL
L-LDL-P,0.80 [0.75-0.87],0.007,**,Concentration of Large LDL Particles
L-LDL-FC%,0.80 [0.75-0.86],7.103e-05,***,Free Cholesterol to Total-Lipids in Large LDL percentage
LDL-P,0.80 [0.74-0.87],0.004,**,Concentration of LDL Particles
M-LDL-P,0.80 [0.74-0.87],0.004,**,Concentration of Medium LDL Particles
M-LDL-CE,0.80 [0.74-0.86],0.001,**,Cholesteryl Esters in Medium LDL
XL-VLDL-CE%,0.80 [0.74-0.87],0.005,**,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
M-LDL-L,0.80 [0.74-0.86],6.405e-04,***,Total-Lipids in Medium LDL
M-LDL-PL,0.80 [0.74-0.86],9.758e-04,***,Phospholipids in Medium LDL
IDL-L,0.79 [0.74-0.85],1.284e-04,***,Total-Lipids in IDL
S-VLDL-FC%,0.79 [0.74-0.85],1.927e-05,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
M-VLDL-C,0.79 [0.73-0.85],3.159e-04,***,Cholesterol in Medium VLDL
Non-HDL-C,0.79 [0.73-0.85],2.259e-05,***,Total-Cholesterol Minus HDL-C
S-LDL-C,0.79 [0.73-0.85],1.109e-04,***,Cholesterol in Small LDL
LDL-L,0.79 [0.73-0.84],1.097e-05,***,Total-Lipids in LDL
M-LDL-C,0.78 [0.73-0.85],4.058e-05,***,Cholesterol in Medium LDL
Total-FC,0.78 [0.73-0.84],1.618e-05,***,Total-Free Cholesterol
S-VLDL-PL%,0.78 [0.73-0.84],1.449e-05,***,Phospholipids to Total-Lipids in Small VLDL percentage
LDL-PL,0.78 [0.73-0.84],1.778e-05,***,Phospholipids in LDL
XS-VLDL-CE%,0.78 [0.73-0.84],1.850e-07,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
XS-VLDL-C%,0.78 [0.73-0.83],1.708e-07,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
LDL-CE,0.78 [0.72-0.84],3.333e-06,***,Cholesteryl Esters in LDL
M-VLDL-CE,0.78 [0.72-0.84],2.553e-05,***,Cholesteryl Esters in Medium VLDL
L-LDL-L,0.78 [0.72-0.84],2.298e-06,***,Total-Lipids in Large LDL
M-HDL-FC%,0.78 [0.72-0.83],2.591e-07,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
Total-C,0.77 [0.72-0.83],6.379e-07,***,Total-Cholesterol
IDL-FC,0.77 [0.72-0.84],1.128e-05,***,Free Cholesterol in IDL
Total-CE,0.77 [0.72-0.83],3.063e-07,***,Total-Esterified Cholesterol
Gly,0.77 [0.71-0.84],1.024e-04,***,Glycine
Clinical LDL-C,0.77 [0.72-0.83],1.533e-07,***,Clinical LDL Cholesterol
L-LDL-PL,0.77 [0.71-0.83],2.069e-06,***,Phospholipids in Large LDL
LDL-C,0.77 [0.72-0.83],3.154e-07,***,LDL Cholesterol
IDL-C,0.77 [0.71-0.83],8.351e-07,***,Cholesterol in IDL
L-LDL-CE%,0.77 [0.72-0.82],9.937e-09,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
IDL-CE,0.77 [0.71-0.83],6.925e-07,***,Cholesteryl Esters in IDL
L-LDL-CE,0.77 [0.71-0.83],4.007e-07,***,Cholesteryl Esters in Large LDL
L-LDL-C,0.76 [0.71-0.82],7.724e-08,***,Cholesterol in Large LDL
DHA%,0.76 [0.70-0.82],4.153e-07,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
S-LDL-FC,0.76 [0.70-0.81],6.224e-08,***,Free Cholesterol in Small LDL
IDL-C%,0.75 [0.71-0.80],2.160e-12,***,Cholesterol to Total-Lipids in IDL percentage
M-LDL-FC,0.75 [0.70-0.81],2.741e-08,***,Free Cholesterol in Medium LDL
Omega-6%,0.75 [0.70-0.80],3.149e-11,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
IDL-CE%,0.75 [0.70-0.80],4.018e-12,***,Cholesteryl Esters to Total-Lipids in IDL percentage
LDL-FC,0.75 [0.69-0.81],6.077e-09,***,Free Cholesterol in LDL
L-LDL-FC,0.75 [0.69-0.81],9.250e-09,***,Free Cholesterol in Large LDL
