Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
ApoB/ApoA1,1.09 [0.96-1.24],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
ApoB,1.08 [0.95-1.22],1.000,,Apolipoprotein B
Clinical LDL-C,1.06 [0.94-1.21],1.000,,Clinical LDL Cholesterol
Gly,1.06 [0.93-1.21],1.000,,Glycine
M-VLDL-PL%,1.00 [0.88-1.14],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
DHA%,0.98 [0.86-1.12],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
LA%,0.97 [0.85-1.11],1.000,,Linoleic Acid to Total-Fatty Acids percentage
PUFA%,0.95 [0.83-1.08],1.000,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-FC%,0.93 [0.82-1.06],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Omega-6%,0.93 [0.82-1.06],1.000,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
