Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-FC%,1.07 [0.95-1.22],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-HDL-PL%,1.03 [0.91-1.16],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
M-HDL-CE%,1.02 [0.90-1.15],1.000,,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
M-HDL-TG%,1.01 [0.89-1.14],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
L-VLDL-TG%,1.01 [0.90-1.13],1.000,,Triglycerides to Total-Lipids in Large VLDL percentage
M-VLDL-C%,0.98 [0.87-1.10],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
VLDL-C,0.92 [0.82-1.03],1.000,,VLDL Cholesterol
Remnant-C,0.91 [0.81-1.02],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Total-C,0.90 [0.80-1.00],1.000,,Total-Cholesterol
HDL-CE,0.88 [0.78-1.00],1.000,,Cholesteryl Esters in HDL
