Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-FC%,1.65 [1.56-1.75],1.376e-62,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
XL-HDL-PL%,1.58 [1.48-1.69],2.076e-38,***,Phospholipids to Total-Lipids in Very Large HDL percentage
L-HDL-L,1.58 [1.50-1.66],2.164e-71,***,Total-Lipids in Large HDL
HDL-L,1.57 [1.50-1.65],3.795e-67,***,Total-Lipids in HDL
L-HDL-PL,1.57 [1.50-1.64],1.620e-72,***,Phospholipids in Large HDL
HDL-FC,1.57 [1.49-1.64],2.842e-72,***,Free Cholesterol in HDL
HDL-PL,1.56 [1.48-1.63],1.076e-66,***,Phospholipids in HDL
HDL-C,1.56 [1.48-1.64],1.320e-63,***,HDL Cholesterol
HDL-CE,1.53 [1.46-1.61],2.403e-59,***,Cholesteryl Esters in HDL
L-HDL-C,1.53 [1.46-1.61],1.372e-63,***,Cholesterol in Large HDL
L-HDL-FC,1.53 [1.46-1.60],4.944e-68,***,Free Cholesterol in Large HDL
HDL-size,1.52 [1.45-1.60],4.027e-62,***,Average Diameter for HDL Particles
L-HDL-CE,1.52 [1.45-1.59],9.120e-61,***,Cholesteryl Esters in Large HDL
L-HDL-P,1.52 [1.45-1.59],4.882e-66,***,Concentration of Large HDL Particles
M-HDL-FC,1.51 [1.44-1.58],2.050e-62,***,Free Cholesterol in Medium HDL
ApoA1,1.51 [1.44-1.59],6.009e-57,***,Apolipoprotein A1
PC,1.50 [1.42-1.57],4.646e-50,***,Phosphatidylcholines
M-HDL-L,1.49 [1.42-1.56],3.959e-53,***,Total-Lipids in Medium HDL
M-HDL-C,1.48 [1.41-1.56],8.170e-53,***,Cholesterol in Medium HDL
L-HDL-FC%,1.47 [1.39-1.57],2.545e-30,***,Free Cholesterol to Total-Lipids in Large HDL percentage
M-HDL-P,1.47 [1.40-1.54],6.374e-55,***,Concentration of Medium HDL Particles
M-HDL-CE,1.47 [1.40-1.54],7.754e-50,***,Cholesteryl Esters in Medium HDL
Cholines,1.47 [1.39-1.54],5.531e-44,***,Total-Cholines
M-HDL-PL,1.47 [1.40-1.54],5.147e-52,***,Phospholipids in Medium HDL
Phosphoglyc,1.45 [1.38-1.53],1.428e-42,***,Phosphoglycerides
XL-HDL-L,1.45 [1.38-1.52],2.407e-49,***,Total-Lipids in Very Large HDL
XL-HDL-PL,1.45 [1.38-1.52],2.400e-50,***,Phospholipids in Very Large HDL
XL-HDL-CE,1.44 [1.38-1.51],5.289e-48,***,Cholesteryl Esters in Very Large HDL
SM,1.43 [1.36-1.51],3.526e-39,***,Sphingomyelins
XL-HDL-P,1.42 [1.36-1.49],2.299e-46,***,Concentration of Very Large HDL Particles
XL-HDL-C,1.42 [1.36-1.49],1.030e-43,***,Cholesterol in Very Large HDL
HDL-P,1.41 [1.34-1.48],2.084e-40,***,Concentration of HDL Particles
Total-P,1.41 [1.34-1.48],1.179e-38,***,Total-Concentration of Lipoprotein Particles
Total-PL,1.40 [1.33-1.47],4.122e-33,***,Total-Phospholipids in Lipoprotein Particles
DHA,1.36 [1.30-1.43],2.417e-32,***,Docosahexaenoic Acid
S-HDL-PL%,1.35 [1.29-1.42],1.344e-29,***,Phospholipids to Total-Lipids in Small HDL percentage
LDL-size,1.33 [1.26-1.40],2.613e-20,***,Average Diameter for LDL Particles
XS-VLDL-CE,1.32 [1.26-1.39],1.928e-23,***,Cholesteryl Esters in Very Small VLDL
XL-HDL-FC,1.32 [1.26-1.38],7.272e-24,***,Free Cholesterol in Very Large HDL
Gly,1.31 [1.25-1.37],1.690e-25,***,Glycine
L-HDL-TG,1.31 [1.25-1.37],6.323e-26,***,Triglycerides in Large HDL
XS-VLDL-C,1.30 [1.24-1.37],5.401e-21,***,Cholesterol in Very Small VLDL
Unsaturation,1.30 [1.23-1.37],1.225e-17,***,Degree of Unsaturation
IDL-PL,1.29 [1.23-1.36],1.196e-18,***,Phospholipids in IDL
Total-CE,1.29 [1.22-1.36],2.321e-16,***,Total-Esterified Cholesterol
IDL-L,1.29 [1.22-1.35],1.411e-16,***,Total-Lipids in IDL
Omega-3,1.29 [1.22-1.35],1.181e-18,***,Omega-3 Fatty Acids
