Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
ApoB/ApoA1,"21.851 [3.636,40.065]",1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
ApoB,"14.997 [-3.182,33.177]",1.000,,Apolipoprotein B
M-LDL-FC%,"14.555 [-3.069,32.179]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Clinical LDL-C,"11.767 [-6.288,29.822]",1.000,,Clinical LDL Cholesterol
Val,"0.163 [-18.922,19.247]",1.000,,Valine
PUFA,"-2.314 [-20.424,15.796]",1.000,,Polyunsaturated Fatty Acids
Omega-6,"-2.997 [-21.051,15.058]",1.000,,Omega-6 Fatty Acids
SFA,"-10.783 [-28.174,6.608]",1.000,,Saturated Fatty Acids
M-LDL-TG%,"-13.647 [-31.758,4.464]",1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
MUFA,"-14.063 [-31.674,3.549]",1.000,,Monounsaturated Fatty Acids
