Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
HDL-C,"0.027 [-0.005,0.059]",1.000,,HDL Cholesterol
LDL-C,"0.027 [-0.000,0.054]",1.000,,LDL Cholesterol
Non-HDL-C,"0.024 [-0.003,0.051]",1.000,,Total-Cholesterol Minus HDL-C
M-LDL-FC%,"0.023 [-0.003,0.050]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Remnant-C,"0.021 [-0.006,0.048]",1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Phe,"-0.003 [-0.031,0.025]",1.000,,Phenylalanine
Omega-6/Omega-3,"-0.004 [-0.031,0.023]",1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
M-LDL-TG%,"-0.010 [-0.037,0.016]",1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Ala,"-0.020 [-0.047,0.007]",1.000,,Alanine
M-LDL-CE%,"-0.025 [-0.052,0.003]",1.000,,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
