Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Total-P,"0.222 [0.162,0.282]",8.170e-08,***,Total-Concentration of Lipoprotein Particles
S-HDL-P,"0.219 [0.162,0.276]",8.563e-09,***,Concentration of Small HDL Particles
SM,"0.218 [0.159,0.277]",8.991e-08,***,Sphingomyelins
S-HDL-C,"0.218 [0.162,0.274]",7.467e-09,***,Cholesterol in Small HDL
S-HDL-CE,"0.218 [0.161,0.274]",1.131e-08,***,Cholesteryl Esters in Small HDL
Albumin,"0.213 [0.158,0.267]",5.519e-09,***,Albumin
Total-CE,"0.209 [0.154,0.265]",3.862e-08,***,Total-Esterified Cholesterol
HDL-P,"0.208 [0.148,0.269]",3.748e-06,***,Concentration of HDL Particles
M-LDL-FC,"0.207 [0.150,0.264]",1.809e-07,***,Free Cholesterol in Medium LDL
Total-C,"0.204 [0.148,0.259]",1.308e-07,***,Total-Cholesterol
L-LDL-PL,"0.204 [0.147,0.260]",4.382e-07,***,Phospholipids in Large LDL
LDL-FC,"0.203 [0.147,0.259]",3.759e-07,***,Free Cholesterol in LDL
L-LDL-FC,"0.201 [0.145,0.258]",9.171e-07,***,Free Cholesterol in Large LDL
L-LDL-C,"0.200 [0.144,0.255]",5.469e-07,***,Cholesterol in Large LDL
Clinical LDL-C,"0.199 [0.144,0.255]",3.232e-07,***,Clinical LDL Cholesterol
S-HDL-FC,"0.199 [0.143,0.256]",1.473e-06,***,Free Cholesterol in Small HDL
LDL-PL,"0.199 [0.143,0.255]",1.019e-06,***,Phospholipids in LDL
L-LDL-L,"0.199 [0.143,0.254]",5.501e-07,***,Total-Lipids in Large LDL
LDL-C,"0.199 [0.143,0.254]",4.722e-07,***,LDL Cholesterol
L-LDL-CE,"0.198 [0.142,0.254]",9.843e-07,***,Cholesteryl Esters in Large LDL
M-LDL-C,"0.197 [0.140,0.253]",1.740e-06,***,Cholesterol in Medium LDL
LDL-L,"0.196 [0.141,0.252]",7.840e-07,***,Total-Lipids in LDL
LDL-CE,"0.195 [0.140,0.251]",1.328e-06,***,Cholesteryl Esters in LDL
M-LDL-L,"0.194 [0.137,0.250]",3.437e-06,***,Total-Lipids in Medium LDL
S-LDL-FC,"0.193 [0.136,0.250]",7.958e-06,***,Free Cholesterol in Small LDL
M-LDL-PL,"0.193 [0.136,0.250]",6.896e-06,***,Phospholipids in Medium LDL
Total-FC,"0.191 [0.134,0.247]",6.627e-06,***,Total-Free Cholesterol
IDL-FC,"0.190 [0.132,0.248]",3.905e-05,***,Free Cholesterol in IDL
S-LDL-C,"0.189 [0.132,0.246]",1.460e-05,***,Cholesterol in Small LDL
M-LDL-CE,"0.188 [0.132,0.245]",1.367e-05,***,Cholesteryl Esters in Medium LDL
XL-HDL-CE%,"0.185 [0.135,0.236]",2.029e-07,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
S-LDL-C%,"0.182 [0.126,0.238]",3.391e-05,***,Cholesterol to Total-Lipids in Small LDL percentage
HDL-CE,"0.182 [0.115,0.248]",0.018,*,Cholesteryl Esters in HDL
S-LDL-L,"0.181 [0.125,0.238]",8.117e-05,***,Total-Lipids in Small LDL
Non-HDL-C,"0.181 [0.126,0.236]",3.305e-05,***,Total-Cholesterol Minus HDL-C
Total-PL,"0.181 [0.124,0.237]",8.831e-05,***,Total-Phospholipids in Lipoprotein Particles
HDL-C,"0.180 [0.114,0.246]",0.024,*,HDL Cholesterol
S-LDL-CE,"0.180 [0.123,0.236]",1.057e-04,***,Cholesteryl Esters in Small LDL
Cholines,"0.179 [0.121,0.236]",2.902e-04,***,Total-Cholines
S-HDL-L,"0.176 [0.120,0.233]",2.107e-04,***,Total-Lipids in Small HDL
LDL-P,"0.176 [0.119,0.234]",4.206e-04,***,Concentration of LDL Particles
L-LDL-P,"0.175 [0.118,0.233]",6.045e-04,***,Concentration of Large LDL Particles
S-LDL-PL,"0.174 [0.116,0.231]",6.488e-04,***,Phospholipids in Small LDL
IDL-C,"0.173 [0.115,0.230]",8.448e-04,***,Cholesterol in IDL
M-VLDL-CE,"0.172 [0.114,0.230]",0.002,**,Cholesteryl Esters in Medium VLDL
M-LDL-P,"0.171 [0.114,0.228]",0.001,**,Concentration of Medium LDL Particles
IDL-L,"0.170 [0.113,0.227]",0.001,**,Total-Lipids in IDL
IDL-PL,"0.169 [0.110,0.228]",0.004,**,Phospholipids in IDL
M-VLDL-C,"0.169 [0.111,0.227]",0.002,**,Cholesterol in Medium VLDL
Total-L,"0.169 [0.114,0.223]",3.083e-04,***,Total-Lipids in Lipoprotein Particles
ApoA1,"0.167 [0.105,0.229]",0.031,*,Apolipoprotein A1
ApoB,"0.166 [0.109,0.223]",0.002,**,Apolipoprotein B
IDL-CE,"0.166 [0.108,0.224]",0.004,**,Cholesteryl Esters in IDL
S-VLDL-FC,"0.164 [0.106,0.223]",0.007,**,Free Cholesterol in Small VLDL
M-LDL-C%,"0.162 [0.106,0.218]",0.003,**,Cholesterol to Total-Lipids in Medium LDL percentage
