Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Leu,"3.209 [2.991,3.427]",1.034e-176,***,Leucine
Total-BCAA,"2.937 [2.715,3.160]",7.223e-142,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Ile,"2.647 [2.432,2.862]",2.358e-123,***,Isoleucine
Val,"2.539 [2.315,2.763]",1.205e-103,***,Valine
SFA%,"2.401 [2.201,2.601]",9.885e-117,***,Saturated Fatty Acids to Total-Fatty Acids percentage
Phe,"1.912 [1.696,2.129]",6.671e-62,***,Phenylalanine
Tyr,"1.690 [1.464,1.915]",2.304e-43,***,Tyrosine
S-HDL-FC,"1.594 [1.377,1.811]",1.117e-41,***,Free Cholesterol in Small HDL
L-LDL-TG,"1.525 [1.314,1.735]",2.726e-40,***,Triglycerides in Large LDL
S-HDL-L,"1.461 [1.245,1.677]",9.504e-35,***,Total-Lipids in Small HDL
S-HDL-PL,"1.437 [1.220,1.654]",3.123e-33,***,Phospholipids in Small HDL
M-HDL-FC,"1.421 [1.175,1.667]",2.656e-24,***,Free Cholesterol in Medium HDL
S-HDL-C,"1.399 [1.184,1.615]",1.187e-31,***,Cholesterol in Small HDL
S-HDL-P,"1.397 [1.180,1.614]",4.260e-31,***,Concentration of Small HDL Particles
Total-P,"1.393 [1.164,1.623]",3.153e-27,***,Total-Concentration of Lipoprotein Particles
HDL-P,"1.375 [1.143,1.607]",7.957e-26,***,Concentration of HDL Particles
M-HDL-PL,"1.350 [1.121,1.579]",1.706e-25,***,Phospholipids in Medium HDL
SFA,"1.347 [1.144,1.550]",3.802e-33,***,Saturated Fatty Acids
LDL-TG,"1.336 [1.128,1.545]",6.938e-31,***,Triglycerides in LDL
HDL-FC,"1.329 [1.067,1.591]",6.466e-18,***,Free Cholesterol in HDL
M-HDL-P,"1.320 [1.078,1.562]",2.567e-21,***,Concentration of Medium HDL Particles
IDL-TG,"1.312 [1.098,1.526]",7.185e-28,***,Triglycerides in IDL
PC,"1.290 [1.066,1.513]",2.852e-24,***,Phosphatidylcholines
S-HDL-CE,"1.286 [1.069,1.503]",7.205e-26,***,Cholesteryl Esters in Small HDL
M-HDL-L,"1.279 [1.049,1.508]",2.353e-22,***,Total-Lipids in Medium HDL
ApoA1,"1.265 [1.028,1.502]",2.770e-20,***,Apolipoprotein A1
Phosphoglyc,"1.240 [1.021,1.459]",3.327e-23,***,Phosphoglycerides
M-HDL-C,"1.194 [0.957,1.432]",1.605e-17,***,Cholesterol in Medium HDL
HDL-PL,"1.183 [0.943,1.422]",9.569e-17,***,Phospholipids in HDL
Total-PL,"1.175 [0.959,1.391]",3.322e-21,***,Total-Phospholipids in Lipoprotein Particles
M-LDL-TG,"1.168 [0.962,1.374]",2.881e-23,***,Triglycerides in Medium LDL
IDL-L,"1.158 [0.941,1.375]",2.555e-20,***,Total-Lipids in IDL
M-HDL-CE,"1.152 [0.914,1.389]",4.460e-16,***,Cholesteryl Esters in Medium HDL
SM,"1.147 [0.921,1.373]",5.531e-18,***,Sphingomyelins
IDL-CE,"1.138 [0.919,1.357]",4.939e-19,***,Cholesteryl Esters in IDL
HDL-L,"1.130 [0.888,1.371]",1.194e-14,***,Total-Lipids in HDL
Cholines,"1.124 [0.903,1.345]",5.007e-18,***,Total-Cholines
IDL-C,"1.108 [0.890,1.325]",4.469e-18,***,Cholesterol in IDL
L-VLDL-PL%,"1.062 [0.793,1.332]",2.556e-09,***,Phospholipids to Total-Lipids in Large VLDL percentage
IDL-P,"1.058 [0.836,1.279]",2.010e-15,***,Concentration of IDL Particles
IDL-FC,"1.043 [0.822,1.263]",4.193e-15,***,Free Cholesterol in IDL
IDL-PL,"1.012 [0.790,1.234]",1.006e-13,***,Phospholipids in IDL
Total-CE,"1.010 [0.797,1.223]",3.179e-15,***,Total-Esterified Cholesterol
L-LDL-PL,"1.000 [0.786,1.215]",1.518e-14,***,Phospholipids in Large LDL
L-LDL-L,"0.987 [0.776,1.198]",1.094e-14,***,Total-Lipids in Large LDL
HDL-C,"0.980 [0.728,1.232]",5.641e-09,***,HDL Cholesterol
M-HDL-FC%,"0.970 [0.744,1.196]",9.673e-12,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
LDL-PL,"0.944 [0.731,1.157]",8.443e-13,***,Phospholipids in LDL
Total-L,"0.943 [0.735,1.150]",1.222e-13,***,Total-Lipids in Lipoprotein Particles
Total-C,"0.943 [0.731,1.154]",6.135e-13,***,Total-Cholesterol
L-LDL-FC,"0.942 [0.727,1.157]",2.301e-12,***,Free Cholesterol in Large LDL
XS-VLDL-P,"0.926 [0.703,1.149]",9.636e-11,***,Concentration of Very Small VLDL Particles
LDL-L,"0.919 [0.709,1.129]",2.160e-12,***,Total-Lipids in LDL
His,"0.905 [0.694,1.115]",7.632e-12,***,Histidine
L-LDL-C,"0.904 [0.692,1.115]",1.263e-11,***,Cholesterol in Large LDL
M-HDL-TG,"0.902 [0.683,1.121]",1.582e-10,***,Triglycerides in Medium HDL
M-LDL-PL,"0.896 [0.683,1.110]",4.907e-11,***,Phospholipids in Medium LDL
L-LDL-CE,"0.895 [0.683,1.107]",2.886e-11,***,Cholesteryl Esters in Large LDL
XS-VLDL-L,"0.881 [0.659,1.103]",1.511e-09,***,Total-Lipids in Very Small VLDL
HDL-CE,"0.880 [0.629,1.131]",1.546e-06,***,Cholesteryl Esters in HDL
LDL-FC,"0.863 [0.650,1.076]",4.686e-10,***,Free Cholesterol in LDL
XS-VLDL-CE,"0.848 [0.620,1.077]",7.498e-08,***,Cholesteryl Esters in Very Small VLDL
M-LDL-L,"0.847 [0.635,1.059]",1.095e-09,***,Total-Lipids in Medium LDL
LDL-C,"0.845 [0.635,1.055]",7.271e-10,***,LDL Cholesterol
LDL-CE,"0.840 [0.629,1.050]",1.200e-09,***,Cholesteryl Esters in LDL
XS-VLDL-C,"0.827 [0.601,1.053]",1.770e-07,***,Cholesterol in Very Small VLDL
Clinical LDL-C,"0.819 [0.609,1.029]",4.689e-09,***,Clinical LDL Cholesterol
Total-FA,"0.819 [0.614,1.024]",1.117e-09,***,Total-Fatty Acids
S-HDL-TG,"0.817 [0.595,1.040]",1.370e-07,***,Triglycerides in Small HDL
HDL-TG,"0.811 [0.595,1.027]",4.442e-08,***,Triglycerides in HDL
XS-VLDL-TG,"0.794 [0.580,1.009]",8.213e-08,***,Triglycerides in Very Small VLDL
M-LDL-FC,"0.794 [0.581,1.007]",6.799e-08,***,Free Cholesterol in Medium LDL
XS-VLDL-PL,"0.793 [0.571,1.015]",6.006e-07,***,Phospholipids in Very Small VLDL
Non-HDL-C,"0.785 [0.575,0.995]",5.721e-08,***,Total-Cholesterol Minus HDL-C
Total-FC,"0.784 [0.571,0.998]",1.328e-07,***,Total-Free Cholesterol
Creatinine,"0.783 [0.553,1.013]",6.273e-06,***,Creatinine
M-LDL-C,"0.778 [0.567,0.990]",1.398e-07,***,Cholesterol in Medium LDL
S-LDL-PL,"0.778 [0.566,0.991]",1.700e-07,***,Phospholipids in Small LDL
Acetone,"0.762 [0.553,0.972]",2.078e-07,***,Acetone
M-LDL-CE,"0.760 [0.548,0.972]",4.547e-07,***,Cholesteryl Esters in Medium LDL
XS-VLDL-FC,"0.758 [0.534,0.982]",7.838e-06,***,Free Cholesterol in Very Small VLDL
S-LDL-L,"0.745 [0.533,0.957]",1.235e-06,***,Total-Lipids in Small LDL
L-VLDL-FC%,"0.719 [0.482,0.957]",7.067e-04,***,Free Cholesterol to Total-Lipids in Large VLDL percentage
S-LDL-TG,"0.711 [0.506,0.916]",2.408e-06,***,Triglycerides in Small LDL
Remnant-C,"0.703 [0.491,0.916]",1.997e-05,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
MUFA,"0.701 [0.495,0.907]",5.793e-06,***,Monounsaturated Fatty Acids
L-HDL-PL%,"0.694 [0.486,0.902]",1.372e-05,***,Phospholipids to Total-Lipids in Large HDL percentage
S-HDL-FC%,"0.694 [0.461,0.926]",0.001,**,Free Cholesterol to Total-Lipids in Small HDL percentage
S-LDL-CE,"0.692 [0.480,0.904]",3.402e-05,***,Cholesteryl Esters in Small LDL
S-LDL-C,"0.692 [0.479,0.904]",3.990e-05,***,Cholesterol in Small LDL
Gln,"0.679 [0.467,0.892]",8.257e-05,***,Glutamine
M-VLDL-PL%,"0.675 [0.462,0.889]",1.379e-04,***,Phospholipids to Total-Lipids in Medium VLDL percentage
L-HDL-TG,"0.650 [0.418,0.883]",0.010,*,Triglycerides in Large HDL
S-VLDL-CE%,"0.641 [0.430,0.853]",6.561e-04,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
L-LDL-TG%,"0.626 [0.417,0.834]",9.128e-04,***,Triglycerides to Total-Lipids in Large LDL percentage
S-LDL-FC,"0.625 [0.411,0.839]",0.002,**,Free Cholesterol in Small LDL
ApoB,"0.597 [0.383,0.810]",0.010,**,Apolipoprotein B
L-HDL-FC%,"0.580 [0.388,0.772]",7.816e-04,***,Free Cholesterol to Total-Lipids in Large HDL percentage
M-LDL-P,"0.579 [0.366,0.791]",0.022,*,Concentration of Medium LDL Particles
XL-HDL-PL%,"-0.560 [-0.759,-0.362]",0.007,**,Phospholipids to Total-Lipids in Very Large HDL percentage
S-VLDL-TG%,"-0.605 [-0.826,-0.384]",0.019,*,Triglycerides to Total-Lipids in Small VLDL percentage
L-VLDL-CE%,"-0.641 [-0.867,-0.415]",0.006,**,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
L-LDL-CE%,"-0.649 [-0.863,-0.434]",6.964e-04,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
XL-VLDL-C%,"-0.656 [-0.891,-0.421]",0.011,*,Cholesterol to Total-Lipids in Very Large VLDL percentage
Albumin,"-0.661 [-0.877,-0.446]",4.189e-04,***,Albumin
XXL-VLDL-C%,"-0.685 [-0.911,-0.459]",6.878e-04,***,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XXL-VLDL-FC%,"-0.729 [-0.960,-0.498]",1.414e-04,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XS-VLDL-PL%,"-0.732 [-0.946,-0.518]",4.713e-06,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XL-VLDL-FC%,"-0.804 [-1.044,-0.564]",1.267e-05,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
GlycA,"-0.811 [-1.030,-0.592]",9.639e-08,***,Glycoprotein Acetyls
PUFA/MUFA,"-0.933 [-1.147,-0.719]",3.067e-12,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Unsaturation,"-1.047 [-1.263,-0.831]",5.193e-16,***,Degree of Unsaturation
Citrate,"-1.071 [-1.293,-0.849]",6.649e-16,***,Citrate
IDL-PL%,"-1.372 [-1.585,-1.159]",3.975e-31,***,Phospholipids to Total-Lipids in IDL percentage
PUFA%,"-1.526 [-1.731,-1.321]",1.243e-42,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-6%,"-1.594 [-1.799,-1.390]",3.973e-47,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
LA%,"-2.007 [-2.220,-1.794]",8.222e-71,***,Linoleic Acid to Total-Fatty Acids percentage
