Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
ApoB/ApoA1,"9.807 [-0.063,19.677]",1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
ApoB,"9.779 [-0.073,19.631]",1.000,,Apolipoprotein B
Clinical LDL-C,"9.509 [-0.275,19.292]",1.000,,Clinical LDL Cholesterol
M-LDL-FC%,"8.696 [-0.847,18.239]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-C,"3.223 [-8.267,14.712]",1.000,,HDL Cholesterol
Total-FA,"-1.291 [-10.795,8.213]",1.000,,Total-Fatty Acids
SFA,"-2.634 [-12.055,6.788]",1.000,,Saturated Fatty Acids
MUFA,"-5.009 [-14.546,4.529]",1.000,,Monounsaturated Fatty Acids
Creatinine,"-12.020 [-22.959,-1.081]",1.000,,Creatinine
L-HDL-PL%,"-22.873 [-32.602,-13.144]",0.936,,Phospholipids to Total-Lipids in Large HDL percentage
