Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
PUFA/MUFA,"17.341 [6.959,27.723]",1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
M-LDL-FC%,"16.164 [6.156,26.171]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
VLDL-CE,"3.445 [-7.018,13.908]",1.000,,Cholesteryl Esters in VLDL
Remnant-C,"0.926 [-9.420,11.272]",1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
VLDL-C,"0.726 [-9.699,11.151]",1.000,,VLDL Cholesterol
S-HDL-C,"-26.085 [-36.445,-15.725]",0.185,,Cholesterol in Small HDL
S-HDL-P,"-26.686 [-37.085,-16.287]",0.114,,Concentration of Small HDL Particles
S-HDL-L,"-29.802 [-40.264,-19.340]",0.005,**,Total-Lipids in Small HDL
S-HDL-PL,"-30.333 [-40.857,-19.810]",0.004,**,Phospholipids in Small HDL
L-HDL-PL%,"-32.467 [-42.664,-22.271]",1.025e-04,***,Phospholipids to Total-Lipids in Large HDL percentage
