Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Remnant-C,"8.701 [-1.545,18.947]",1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Total-C,"8.124 [-2.152,18.399]",1.000,,Total-Cholesterol
M-LDL-FC%,"7.749 [-2.166,17.665]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Non-HDL-C,"7.317 [-2.849,17.483]",1.000,,Total-Cholesterol Minus HDL-C
VLDL-C,"4.406 [-5.919,14.731]",1.000,,VLDL Cholesterol
M-LDL-PL%,"-3.404 [-13.579,6.770]",1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Omega-3%,"-3.564 [-13.827,6.698]",1.000,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
DHA%,"-3.568 [-13.482,6.345]",1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
DHA,"-6.697 [-16.966,3.573]",1.000,,Docosahexaenoic Acid
MUFA%,"-9.735 [-20.103,0.633]",1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
